Date,Company,Close
2023-05-16,GOOGL,119.51000213623047
2023-05-17,GOOGL,120.83999633789062
2023-05-18,GOOGL,122.83000183105469
2023-05-19,GOOGL,122.76000213623047
2023-05-22,GOOGL,125.05000305175781
2023-05-23,GOOGL,122.55999755859375
2023-05-24,GOOGL,120.9000015258789
2023-05-25,GOOGL,123.4800033569336
2023-05-26,GOOGL,124.61000061035156
2023-05-30,GOOGL,123.66999816894531
2023-05-31,GOOGL,122.87000274658203
2023-06-01,GOOGL,123.72000122070312
2023-06-02,GOOGL,124.66999816894531
2023-06-05,GOOGL,126.01000213623047
2023-06-06,GOOGL,127.30999755859375
2023-06-07,GOOGL,122.5
2023-06-08,GOOGL,122.13999938964844
2023-06-09,GOOGL,122.2300033569336
2023-06-12,GOOGL,123.63999938964844
2023-06-13,GOOGL,123.83000183105469
2023-06-14,GOOGL,123.66999816894531
2023-06-15,GOOGL,125.08999633789062
2023-06-16,GOOGL,123.52999877929688
2023-06-20,GOOGL,123.0999984741211
2023-06-21,GOOGL,120.55000305175781
2023-06-22,GOOGL,123.1500015258789
2023-06-23,GOOGL,122.33999633789062
2023-06-26,GOOGL,118.33999633789062
2023-06-27,GOOGL,118.33000183105469
2023-06-28,GOOGL,120.18000030517578
2023-06-29,GOOGL,119.0999984741211
2023-06-30,GOOGL,119.69999694824219
2023-07-03,GOOGL,119.9000015258789
2023-07-05,GOOGL,121.75
2023-07-06,GOOGL,120.11000061035156
2023-07-07,GOOGL,119.4800033569336
2023-07-10,GOOGL,116.44999694824219
2023-07-11,GOOGL,117.13999938964844
2023-07-12,GOOGL,118.93000030517578
2023-07-13,GOOGL,124.54000091552734
2023-07-14,GOOGL,125.41999816894531
2023-07-17,GOOGL,124.6500015258789
2023-07-18,GOOGL,123.76000213623047
2023-07-19,GOOGL,122.02999877929688
2023-07-20,GOOGL,119.19999694824219
2023-07-21,GOOGL,120.0199966430664
2023-07-24,GOOGL,121.52999877929688
2023-07-25,GOOGL,122.20999908447266
2023-07-26,GOOGL,129.27000427246094
2023-07-27,GOOGL,129.39999389648438
2023-07-28,GOOGL,132.5800018310547
2023-07-31,GOOGL,132.72000122070312
2023-08-01,GOOGL,131.5500030517578
2023-08-02,GOOGL,128.3800048828125
2023-08-03,GOOGL,128.4499969482422
2023-08-04,GOOGL,128.11000061035156
2023-08-07,GOOGL,131.52999877929688
2023-08-08,GOOGL,131.39999389648438
2023-08-09,GOOGL,129.66000366210938
2023-08-10,GOOGL,129.69000244140625
2023-08-11,GOOGL,129.55999755859375
2023-08-14,GOOGL,131.3300018310547
2023-08-15,GOOGL,129.77999877929688
2023-08-16,GOOGL,128.6999969482422
2023-08-17,GOOGL,129.9199981689453
2023-08-18,GOOGL,127.45999908447266
2023-08-21,GOOGL,128.3699951171875
2023-08-22,GOOGL,129.0800018310547
2023-08-23,GOOGL,132.3699951171875
2023-08-24,GOOGL,129.77999877929688
2023-08-25,GOOGL,129.8800048828125
2023-08-28,GOOGL,131.00999450683594
2023-08-29,GOOGL,134.57000732421875
2023-08-30,GOOGL,135.8800048828125
2023-08-31,GOOGL,136.1699981689453
2023-09-01,GOOGL,135.66000366210938
2023-09-05,GOOGL,135.77000427246094
2023-09-06,GOOGL,134.4600067138672
2023-09-07,GOOGL,135.25999450683594
2023-09-08,GOOGL,136.3800048828125
2023-09-11,GOOGL,136.9199981689453
2023-09-12,GOOGL,135.33999633789062
2023-09-13,GOOGL,136.7100067138672
2023-09-14,GOOGL,138.10000610351562
2023-09-15,GOOGL,137.39999389648438
2023-09-18,GOOGL,138.2100067138672
2023-09-19,GOOGL,138.0399932861328
2023-09-20,GOOGL,133.74000549316406
2023-09-21,GOOGL,130.44000244140625
2023-09-22,GOOGL,130.25
2023-09-25,GOOGL,131.11000061035156
2023-09-26,GOOGL,128.57000732421875
2023-09-27,GOOGL,130.5399932861328
2023-09-28,GOOGL,132.30999755859375
2023-09-29,GOOGL,130.86000061035156
2023-10-02,GOOGL,134.1699981689453
2023-10-03,GOOGL,132.42999267578125
2023-10-04,GOOGL,135.24000549316406
2023-10-05,GOOGL,135.07000732421875
2023-10-06,GOOGL,137.5800018310547
2023-10-09,GOOGL,138.4199981689453
2023-10-10,GOOGL,138.05999755859375
2023-10-11,GOOGL,140.5500030517578
2023-10-12,GOOGL,138.97000122070312
2023-10-13,GOOGL,137.36000061035156
